id_evenement,date,annee,type_evenement,gravite,departement,exploitant,nb_morts,nb_blesses,cause_presumee,contexte,source
1401,2019-11-02,2019,collision,significatif,17,SNCF Réseau,1,6,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1402,2018-06-19,2018,PN,significatif,17,SNCF Réseau,0,9,erreur_humaine,PN,SNCF_rapport
1403,2011-03-25,2011,PN,grave,30,SNCF Réseau,1,37,erreur_humaine,PN,BEATT_rapport
1404,2011-04-03,2011,acte_malveillance,significatif,69,SNCF Voyageurs,0,6,acte_malveillance,PN,EPSF_synthese
1405,2023-11-05,2023,deraillement,significatif,75,SNCF Réseau,0,0,excès_vitesse,maintenance,SNCF_rapport
1406,2020-05-30,2020,deraillement,grave,75,SNCF Réseau,5,29,defaut_infrastructure,circulation_commerciale,BEATT_rapport
1407,2017-05-12,2017,acte_malveillance,significatif,6,SNCF Réseau,0,4,acte_malveillance,circulation_commerciale,BEATT_rapport
1408,2011-07-08,2011,acte_malveillance,significatif,78,RATP,0,0,acte_malveillance,circulation_commerciale,SNCF_rapport
1409,2017-12-21,2017,deraillement,significatif,37,SNCF Voyageurs,0,8,erreur_humaine,maintenance,EPSF_synthese
1410,2013-02-01,2013,collision,significatif,86,SNCF Réseau,0,4,erreur_humaine,circulation_commerciale,SNCF_rapport
1411,2021-07-05,2021,incendie,mineur,83,RATP,0,0,defaillance_materiel,maintenance,EPSF_synthese
1412,2013-04-22,2013,deraillement,significatif,57,SNCF Voyageurs,0,5,defaillance_materiel,maintenance,SNCF_rapport
1413,2010-03-08,2010,acte_malveillance,grave,45,SNCF Réseau,2,11,jet_de_projectiles,circulation_commerciale,BEATT_rapport
1414,2022-07-20,2022,collision,significatif,38,SNCF Réseau,0,0,defaillance_signalisation,circulation_commerciale,BEATT_rapport
1415,2014-07-07,2014,collision,grave,76,SNCF Voyageurs,4,8,excès_vitesse,circulation_commerciale,BEATT_rapport
1416,2020-06-25,2020,acte_malveillance,mineur,85,RATP,0,0,jet_de_projectiles,PN,SNCF_rapport
1417,2023-10-27,2023,PN,significatif,30,SNCF Réseau,0,2,non_respect_signalisation,PN,SNCF_rapport
1418,2010-12-12,2010,deraillement,grave,95,SNCF Réseau,0,17,excès_vitesse,travaux,EPSF_synthese
1419,2020-06-18,2020,acte_malveillance,mineur,63,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,BEATT_rapport
1420,2018-06-07,2018,incident_materiel,significatif,66,SNCF Voyageurs,0,7,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1421,2011-08-28,2011,PN,significatif,57,SNCF Réseau,0,4,obstacle_PN,PN,SNCF_rapport
1422,2014-05-12,2014,incendie,grave,13,SNCF Voyageurs,1,8,acte_malveillance,maintenance,EPSF_synthese
1423,2014-06-09,2014,PN,grave,37,SNCF Réseau,0,11,obstacle_PN,PN,SNCF_rapport
1424,2022-06-09,2022,incident_materiel,mineur,37,SNCF Voyageurs,0,0,defaillance_freinage,circulation_commerciale,SNCF_rapport
1425,2012-04-08,2012,collision,significatif,31,SNCF Voyageurs,0,6,non_respect_signalisation,circulation_commerciale,SNCF_rapport
1426,2014-09-19,2014,PN,significatif,66,SNCF Réseau,0,2,non_respect_signalisation,PN,BEATT_rapport
1427,2013-11-04,2013,acte_malveillance,mineur,21,RATP,0,0,jet_de_projectiles,PN,EPSF_synthese
1428,2013-03-29,2013,incident_materiel,significatif,67,RATP,0,3,defaillance_freinage,circulation_commerciale,BEATT_rapport
1429,2018-05-24,2018,PN,grave,45,SNCF Réseau,0,36,erreur_humaine,PN,EPSF_synthese
1430,2023-10-26,2023,acte_malveillance,grave,62,SNCF Réseau,0,32,acte_malveillance,PN,EPSF_synthese
1431,2011-03-13,2011,incendie,significatif,86,RATP,0,2,defaillance_materiel,circulation_commerciale,SNCF_rapport
1432,2014-09-11,2014,incendie,significatif,89,RATP,0,7,incendie_bord,maintenance,EPSF_synthese
1433,2013-10-03,2013,acte_malveillance,mineur,80,SNCF Voyageurs,0,1,vol_cable,PN,SNCF_rapport
1434,2014-01-06,2014,PN,mineur,95,SNCF Réseau,0,2,erreur_humaine,PN,SNCF_rapport
1435,2021-02-05,2021,deraillement,significatif,91,SNCF Voyageurs,1,7,defaillance_materiel,maintenance,BEATT_rapport
1436,2024-07-28,2024,collision,significatif,73,SNCF Réseau,1,8,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1437,2018-11-18,2018,incident_materiel,mineur,85,SNCF Voyageurs,0,1,defaillance_signalisation,maintenance,EPSF_synthese
1438,2018-05-23,2018,PN,significatif,25,SNCF Réseau,0,8,erreur_humaine,PN,SNCF_rapport
1439,2019-12-21,2019,acte_malveillance,grave,14,RATP,0,24,vol_cable,circulation_commerciale,SNCF_rapport
1440,2021-06-28,2021,acte_malveillance,significatif,75,SNCF Voyageurs,0,9,vol_cable,PN,SNCF_rapport
1441,2019-03-05,2019,PN,grave,67,SNCF Réseau,0,19,non_respect_signalisation,PN,EPSF_synthese
1442,2014-01-11,2014,deraillement,grave,64,SNCF Réseau,3,27,excès_vitesse,circulation_commerciale,EPSF_synthese
1443,2016-08-09,2016,acte_malveillance,mineur,44,SNCF Voyageurs,0,0,jet_de_projectiles,circulation_commerciale,EPSF_synthese
1444,2012-08-29,2012,collision,significatif,38,SNCF Voyageurs,0,9,excès_vitesse,circulation_commerciale,SNCF_rapport
1445,2014-05-30,2014,incendie,grave,94,SNCF Voyageurs,3,20,defaillance_materiel,maintenance,SNCF_rapport
1446,2014-04-11,2014,incendie,grave,83,RATP,0,1,acte_malveillance,circulation_commerciale,SNCF_rapport
1447,2010-03-11,2010,PN,significatif,69,SNCF Réseau,0,2,non_respect_signalisation,PN,BEATT_rapport
1448,2024-09-12,2024,collision,significatif,44,SNCF Réseau,0,0,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1449,2014-09-16,2014,deraillement,grave,75,SNCF Voyageurs,0,33,excès_vitesse,maintenance,SNCF_rapport
1450,2011-12-05,2011,PN,significatif,71,SNCF Réseau,0,9,obstacle_PN,PN,EPSF_synthese
1451,2019-11-03,2019,deraillement,significatif,85,SNCF Réseau,0,8,defaut_infrastructure,circulation_commerciale,EPSF_synthese
1452,2016-11-08,2016,incendie,mineur,64,RATP,0,0,incendie_bord,maintenance,SNCF_rapport
1453,2015-01-22,2015,deraillement,significatif,95,SNCF Voyageurs,1,6,erreur_humaine,maintenance,BEATT_rapport
1454,2016-09-20,2016,PN,grave,14,SNCF Réseau,5,28,erreur_humaine,PN,EPSF_synthese
1455,2013-06-13,2013,PN,grave,42,SNCF Réseau,1,3,erreur_humaine,PN,SNCF_rapport
1456,2011-06-06,2011,acte_malveillance,significatif,30,SNCF Voyageurs,0,3,vol_cable,circulation_commerciale,SNCF_rapport
1457,2022-10-10,2022,deraillement,mineur,30,SNCF Réseau,0,1,defaillance_materiel,travaux,BEATT_rapport
1458,2022-05-27,2022,incident_materiel,significatif,77,RATP,0,4,defaillance_materiel,essais,EPSF_synthese
1459,2014-03-10,2014,incident_materiel,mineur,42,SNCF Voyageurs,0,0,defaillance_materiel,maintenance,EPSF_synthese
1460,2016-07-12,2016,incendie,grave,17,SNCF Voyageurs,0,9,acte_malveillance,circulation_commerciale,SNCF_rapport
1461,2021-08-18,2021,collision,grave,69,SNCF Réseau,2,30,non_respect_signalisation,circulation_commerciale,EPSF_synthese
1462,2012-06-26,2012,incident_materiel,significatif,21,RATP,0,6,defaut_infrastructure,maintenance,SNCF_rapport
1463,2014-08-19,2014,incident_materiel,mineur,93,SNCF Voyageurs,0,0,defaillance_freinage,maintenance,SNCF_rapport
1464,2013-07-24,2013,acte_malveillance,mineur,38,RATP,0,2,jet_de_projectiles,PN,BEATT_rapport
1465,2020-04-17,2020,PN,grave,73,SNCF Réseau,7,9,obstacle_PN,PN,EPSF_synthese
1466,2018-12-15,2018,acte_malveillance,mineur,77,RATP,0,1,acte_malveillance,PN,SNCF_rapport
1467,2020-05-18,2020,acte_malveillance,mineur,92,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,SNCF_rapport
1468,2017-10-11,2017,incendie,mineur,89,SNCF Voyageurs,0,0,acte_malveillance,maintenance,EPSF_synthese
1469,2019-04-24,2019,incident_materiel,mineur,72,RATP,0,0,defaillance_freinage,essais,SNCF_rapport
1470,2018-08-18,2018,incendie,grave,95,SNCF Voyageurs,1,21,incendie_bord,circulation_commerciale,EPSF_synthese
1471,2015-05-18,2015,incident_materiel,significatif,57,RATP,0,2,defaillance_signalisation,essais,BEATT_rapport
1472,2011-07-01,2011,incendie,significatif,71,SNCF Voyageurs,0,0,acte_malveillance,circulation_commerciale,BEATT_rapport
1473,2012-09-20,2012,PN,significatif,62,SNCF Réseau,0,0,obstacle_PN,PN,SNCF_rapport
1474,2020-02-12,2020,incident_materiel,significatif,14,RATP,0,5,defaillance_signalisation,circulation_commerciale,SNCF_rapport
1475,2010-08-07,2010,collision,grave,69,SNCF Réseau,0,8,defaillance_signalisation,circulation_commerciale,EPSF_synthese
1476,2018-11-24,2018,collision,grave,33,SNCF Réseau,3,27,erreur_humaine,circulation_commerciale,SNCF_rapport
1477,2020-05-31,2020,deraillement,grave,84,SNCF Réseau,0,35,erreur_humaine,travaux,BEATT_rapport
1478,2015-06-08,2015,incendie,mineur,54,SNCF Voyageurs,0,0,defaillance_materiel,circulation_commerciale,EPSF_synthese
1479,2013-10-29,2013,collision,mineur,31,SNCF Réseau,0,0,erreur_humaine,circulation_commerciale,BEATT_rapport
1480,2018-10-07,2018,incident_materiel,significatif,94,SNCF Voyageurs,1,9,defaillance_materiel,essais,SNCF_rapport
1481,2013-06-11,2013,deraillement,significatif,14,SNCF Réseau,0,1,defaillance_materiel,travaux,BEATT_rapport
1482,2021-12-09,2021,incident_materiel,grave,91,SNCF Voyageurs,1,14,defaut_infrastructure,essais,BEATT_rapport
1483,2024-05-18,2024,incendie,grave,95,SNCF Voyageurs,0,15,acte_malveillance,circulation_commerciale,SNCF_rapport
1484,2019-12-17,2019,collision,grave,38,SNCF Réseau,5,35,erreur_humaine,circulation_commerciale,EPSF_synthese
1485,2018-05-28,2018,incident_materiel,mineur,71,SNCF Voyageurs,0,0,defaillance_freinage,circulation_commerciale,EPSF_synthese
1486,2010-04-30,2010,PN,grave,30,SNCF Réseau,1,24,obstacle_PN,PN,BEATT_rapport
1487,2013-10-07,2013,incendie,significatif,78,SNCF Voyageurs,0,1,incendie_bord,circulation_commerciale,EPSF_synthese
1488,2017-05-03,2017,PN,significatif,42,SNCF Réseau,0,5,erreur_humaine,PN,BEATT_rapport
1489,2018-11-11,2018,deraillement,grave,30,SNCF Réseau,2,15,defaut_infrastructure,travaux,SNCF_rapport
1490,2017-04-03,2017,incident_materiel,mineur,62,RATP,0,0,defaillance_materiel,maintenance,EPSF_synthese
1491,2018-09-24,2018,incident_materiel,mineur,93,SNCF Voyageurs,0,1,defaut_infrastructure,circulation_commerciale,SNCF_rapport
1492,2024-07-30,2024,acte_malveillance,mineur,42,SNCF Réseau,0,0,vol_cable,circulation_commerciale,SNCF_rapport
1493,2016-10-06,2016,acte_malveillance,mineur,83,RATP,0,1,vol_cable,circulation_commerciale,BEATT_rapport
1494,2013-11-05,2013,PN,grave,95,SNCF Réseau,0,24,obstacle_PN,PN,SNCF_rapport
1495,2012-12-24,2012,PN,grave,76,SNCF Réseau,0,39,obstacle_PN,PN,EPSF_synthese
1496,2017-07-08,2017,collision,significatif,91,SNCF Voyageurs,0,7,defaillance_signalisation,circulation_commerciale,BEATT_rapport
1497,2015-03-20,2015,acte_malveillance,significatif,13,SNCF Réseau,0,8,jet_de_projectiles,circulation_commerciale,BEATT_rapport
1498,2012-10-13,2012,PN,significatif,89,SNCF Réseau,0,5,obstacle_PN,PN,EPSF_synthese
1499,2011-05-06,2011,incident_materiel,mineur,38,SNCF Voyageurs,0,0,defaillance_signalisation,maintenance,EPSF_synthese
1500,2018-06-06,2018,incident_materiel,mineur,87,RATP,0,1,defaillance_materiel,circulation_commerciale,SNCF_rapport
